step,train_loss,val_loss,lr,grad_norm,elapsed_s,tokens
2451,3.248729,,0.00030290,0.496106,7085.4,10043392
2452,3.318883,,0.00030278,0.508828,7087.0,10047488
2453,3.345382,,0.00030266,0.500002,7088.7,10051584
2454,3.298250,,0.00030255,0.486514,7090.4,10055680
2455,3.443188,,0.00030244,0.507005,7092.2,10059776
2456,3.383620,,0.00030233,0.519289,7093.9,10063872
2457,3.195047,,0.00030223,0.494988,7095.6,10067968
2458,3.401774,,0.00030213,0.524738,7097.4,10072064
2459,3.241080,,0.00030203,0.500019,7099.2,10076160
2460,3.148700,,0.00030193,0.522151,7100.9,10080256
2461,3.373221,,0.00030183,0.490067,7102.6,10084352
2462,3.301214,,0.00030174,0.477871,7104.3,10088448
2463,3.284711,,0.00030165,0.518850,7106.0,10092544
2464,3.275660,,0.00030156,0.551473,7107.7,10096640
2465,3.350681,,0.00030148,0.534529,7109.4,10100736
2466,3.397571,,0.00030139,0.492588,7111.0,10104832
2467,3.302743,,0.00030131,0.514379,7112.7,10108928
2468,3.300374,,0.00030124,0.512384,7114.3,10113024
2469,3.258198,,0.00030116,0.527282,7116.0,10117120
2470,3.404485,,0.00030109,0.512431,7117.7,10121216
2471,3.308666,,0.00030101,0.501105,7119.4,10125312
2472,3.360609,,0.00030095,0.513757,7121.3,10129408
2473,3.189680,,0.00030088,0.497602,7122.9,10133504
2474,3.222665,,0.00030082,0.482455,7124.7,10137600
2475,3.189380,,0.00030075,0.528389,7126.5,10141696
2476,3.121160,,0.00030069,0.507062,7128.4,10145792
2477,3.281168,,0.00030064,0.524461,7130.1,10149888
2478,3.165610,,0.00030058,0.510039,7131.9,10153984
2479,3.338510,,0.00030053,0.503924,7133.6,10158080
2480,3.221182,,0.00030048,0.504287,7135.4,10162176
2481,3.272013,,0.00030044,0.487167,7137.0,10166272
2482,3.262964,,0.00030039,0.486232,7138.7,10170368
2483,3.332608,,0.00030035,0.497796,7140.4,10174464
2484,3.218812,,0.00030031,0.501766,7142.0,10178560
2485,3.432975,,0.00030027,0.522125,7143.7,10182656
2486,3.351495,,0.00030024,0.504993,7145.3,10186752
2487,3.318661,,0.00030020,0.520933,7146.9,10190848
2488,3.282566,,0.00030017,0.515766,7148.6,10194944
2489,3.267236,,0.00030015,0.509302,7150.3,10199040
2490,3.325773,,0.00030012,0.512570,7152.0,10203136
2491,3.286265,,0.00030010,0.497429,7153.8,10207232
2492,3.376129,,0.00030008,0.524191,7155.5,10211328
2493,3.228991,,0.00030006,0.503107,7157.2,10215424
2494,3.171045,,0.00030004,0.517652,7158.9,10219520
2495,3.279466,,0.00030003,0.505779,7160.7,10223616
2496,3.420991,,0.00030002,0.495008,7162.4,10227712
2497,3.343129,,0.00030001,0.515809,7164.2,10231808
2498,3.374032,,0.00030000,0.540254,7165.9,10235904
2499,3.334620,3.593123,0.00030000,0.476529,7177.6,10240000
